,time,O,C,H,L,volume,amount,r_1,r_5,r_10,k,rsi,x_1,x_2,y_pred
212,2017-04-13 09:31:00,6493.312,6550.141,6569.691,6490.103,11953.0,15727420120.0,-0.014315111689962037,-0.03874283011617609,-0.06369511740281615,70.90492129,65.59348254,0.7807639611594431,1.0564112487696824,-0.002550754792091235
213,2017-04-14 09:31:00,6546.319,6456.375,6549.566999999999,6443.45,15300.0,19962798840.0,-0.011097713500222624,-0.03389208340593595,-0.04743435751485933,68.52614451,51.03865927,0.6676706209143376,0.02981760855586285,0.00047934076531103023
214,2017-04-17 09:31:00,6449.026999999999,6384.724,6451.772,6368.656999999997,16027.0,20646865120.0,-0.0034889526939613736,-0.04072266866978128,-0.03818677205154093,61.9735111,42.86244,0.3561410961732342,-0.5468747049039951,0.0021815067914309604
215,2017-04-18 09:31:00,6386.263000000001,6362.448,6420.484,6357.236999999999,15610.0,20077042280.0,-0.011583120207819398,-0.041316486987398385,-0.03829233653461698,55.09208982,40.58827812,0.028980126412571264,-0.7072778976818008,0.0026549531316283686
216,2017-04-19 09:31:00,6341.861,6288.751,6352.557,6219.488,21078.0,26597754960.0,0.0012115283305062779,-0.02751388948298308,-0.03224233238046808,49.20640108,33.89491804,-0.25084108457537346,-1.179379878057758,0.004048410150395844
217,2017-04-20 09:31:00,6292.4969999999985,6296.37,6321.558000000001,6260.196,18761.0,23725241880.0,-0.009341096536575774,-0.02595797260961472,-0.04429520501495311,44.66425968,35.13894069,-0.4667865011905373,-1.0916353745979137,0.003789423322789192
218,2017-04-21 09:31:00,6290.584,6237.555,6317.495,6228.659000000002,17645.0,22229356120.0,-0.01808945973221892,-0.014017351350008169,-0.05265476617039848,38.08005103,30.20284143,-0.7798171963611931,-1.4397926839501238,0.004817045036991057
219,2017-04-24 09:31:00,6264.659000000002,6124.721,6270.8809999999985,6123.42,14937.0,18360138920.0,-0.004105819677336832,0.002643548987782135,-0.029762661842065725,31.78196367,23.17627329,-1.0792449285832453,-1.9353967892862,0.006279870968287873
220,2017-04-25 09:31:00,6097.379,6099.574000000001,6151.183000000001,6087.869000000002,13104.0,16081052400.0,0.0026475619444898003,0.003154482591734793,-0.05010645005700422,26.88985645,21.89890382,-1.3118286459789543,-2.0254933400844632,0.006545800102871469
221,2017-04-26 09:31:00,6101.025,6115.723000000001,6147.12,6101.025,11658.0,14328115080.0,0.0028134040734021505,-0.004862221523113735,-0.05553717851511596,23.37170922,24.88968398,-1.4790906711761085,-1.814544994331469,0.005923164602056977
222,2017-04-27 09:31:00,6112.007,6132.929,6151.924,6002.522,16116.0,19643004160.0,0.002803228278038113,-0.0188259149910264,-0.05907813379218969,23.3085273,28.18596004,-1.4820945067759743,-1.5820491421447966,0.0052369294441238345
223,2017-04-28 09:31:00,6130.56,6150.121,6159.934,6122.0419999999995,11518.0,14178672960.0,-0.0014973689135551257,-0.03918670868426812,-0.054189340339807913,23.76107492,31.56209371,-1.4605791958833851,-1.3439207025314082,0.004534069131436356
224,2017-05-02 09:31:00,6146.4569999999985,6140.9119999999975,6155.095,6123.986,9389.0,11555037080.0,-0.003598325460452445,-0.03232076929289928,-0.02972978606434965,24.017185100000006,30.69256865,-1.448403040486839,-1.4052508114611704,0.004715091186632766
225,2017-05-03 09:31:00,6135.507,6118.815,6168.529,6100.866,10869.0,13380261280.0,-0.005365091116498935,-0.05309345028408274,-0.02478600840195351,24.32865963,28.56800545,-1.4335947174465515,-1.5551023781131588,0.005157393328975462
226,2017-05-04 09:31:00,6114.03,6085.986999999999,6177.3269999999975,6082.915,13423.0,16505558320.0,-0.01125799315706715,-0.05092255372875409,-0.030144987164776982,23.60213615,25.60565828,-1.4681355654195585,-1.7640452631219856,0.005774109508401815
227,2017-05-05 09:31:00,6075.969,6017.471,6100.816999999999,6007.533,15101.0,18386176640.0,-0.018006401692671085,-0.04102454336713872,-0.02070803498679091,20.38023276,20.59200061,-1.6213133748658604,-2.1176729906973573,0.006817877718457367
228,2017-05-08 09:31:00,6015.986,5909.118,6030.013000000001,5905.215,15314.0,18373748320.0,0.005637897229332788,-0.015614513028847962,-0.011670777263205766,17.13976867,15.27195981,-1.7753736090852368,-2.492910803595792,0.007925430293589308
229,2017-05-09 09:31:00,5916.911,5942.433000000001,5954.488,5869.718000000003,16628.0,19752676560.0,-0.024987576637380843,0.002677522826088093,-0.04350995627548488,16.98965891,22.22254794,-1.7825102241323167,-2.002665787381063,0.006478422258977431
230,2017-05-10 09:31:00,5941.26,5793.946,5971.079000000002,5793.946,17163.0,20357716200.0,-0.00308477158744655,0.029894652107562026,-0.01153721487911685,14.15804909,15.74576578,-1.917132444891778,-2.45949190276311,0.007826791008306687
231,2017-05-11 09:31:00,5793.854,5776.073,5814.8269999999975,5656.145,21280.0,24583350360.0,-0.0009463176798493283,0.02189238259280991,0.0008995731182760178,15.63350285,15.14793203,-1.8469854704053363,-2.5016588404352547,0.00795125101419861
232,2017-05-12 09:31:00,5780.17,5770.607,5800.321,5734.795,17091.0,19825246560.0,0.008013541729665596,0.02118563956963278,0.0021879847302025946,16.68825267,14.95260662,-1.7968398740342788,-2.5154357046374787,0.007991914830317127
233,2017-05-15 09:31:00,5792.884,5816.85,5848.751,5792.884,16194.0,18938822520.0,0.024324849360048768,0.004006292065293086,-0.012958044302328579,19.04599689,24.24914484,-1.6847464773249878,-1.8597240662606631,0.0060565152286122855
234,2017-05-16 09:31:00,5804.9140000000025,5958.344,5968.3669999999975,5759.352,21065.0,24771755520.0,0.0014785987515995047,-0.046064141311746624,-0.05438423830513981,25.53556267,44.95948666,-1.3762153545348408,-0.3989639591359611,0.0017449331793536168
235,2017-05-17 09:31:00,5947.744000000002,5967.154,6006.547,5947.288000000001,16856.0,20237808800.0,-0.010830791362180498,-0.04022922820493657,-0.04158799990749409,31.22526556,45.99375723,-1.105711829259835,-0.3260138744990133,0.0015296135838372298
236,2017-05-18 09:31:00,5924.684,5902.525,5984.945,5891.564,18305.0,21829570720.0,-0.0016372654076009438,-0.02054307266805298,-0.027256470747688426,33.89994019,39.81867801,-0.9785507225436588,-0.7615600118495709,0.002815172313340721
237,2017-05-19 09:31:00,5907.1619999999975,5892.861,5929.68,5865.8009999999995,16440.0,19472088080.0,-0.008944212327424561,-0.018603527217085164,-0.020875598457184008,35.8197946,38.93922461,-0.8872757656680519,-0.8235903952184529,0.0029982612997782954
238,2017-05-22 09:31:00,5935.949000000001,5840.154,5969.72,5816.151,15500.0,18179774480.0,-0.02675888341300555,-0.016896643478921974,0.012659255218269423,36.74663517,34.29210224,-0.843211313375905,-1.1513653315291272,0.003965722366589427
239,2017-05-23 09:31:00,5796.0869999999995,5683.878000000002,5820.083000000001,5678.64,16572.0,19139299640.0,0.007604315222810538,-0.008721862080783986,0.038004686237107364,31.85850576,24.52794987,-1.075605915162473,-1.8400591438258047,0.0059984722096684765
240,2017-05-24 09:31:00,5676.36,5727.1,5739.307,5610.826,20333.0,23192906400.0,0.00945836461734558,-0.0014157252361584227,0.03424368353966218,31.44589192,30.67017365,-1.0952226685246609,-1.406830395365839,0.004719753489207603
241,2017-05-25 09:31:00,5719.751,5781.269,5830.8409999999985,5660.196999999999,20455.0,23558354520.0,0.0003397178024409419,-0.006854204500776596,0.009873437821350318,33.38349451,37.80662229,-1.003103916225983,-0.9034761016289172,0.0032340520884723235
242,2017-05-26 09:31:00,5783.049,5783.233,5831.479,5766.855,15221.0,17715302880.0,-0.007220528725022804,-0.0023151410292478487,0.021665563189309442,35.08088154,38.06665603,-0.922405647046048,-0.8851351723869085,0.0031799169701179327
243,2017-05-31 09:31:00,5856.5019999999995,5741.475,5894.763000000001,5731.736,16578.0,19330901680.0,-0.01866610931859849,0.030063877313755982,0.028613901480020236,34.73664005,34.60578786,-0.9387717980369168,-1.129240180536584,0.0039004177327954786
244,2017-06-01 09:31:00,5724.634,5634.304,5764.738,5625.67,16666.0,19093803280.0,0.015030782861556168,0.04713767663228675,0.056230015277840883,29.93602803,27.41051004,-1.1670055916098476,-1.6367438659168572,0.005398366485055187
245,2017-06-02 09:31:00,5640.191,5718.9919999999975,5741.451,5580.395,19310.0,21919338680.0,0.003960662997955335,0.035709964273424814,0.03803030324225,30.3671738,38.73477383,-1.1465077812764846,-0.8380108980710959,0.0030408248808464575
246,2017-06-05 09:31:00,5752.446999999999,5741.643,5793.579000000002,5730.9230000000025,16791.0,19416581840.0,0.004911660303505464,0.016843088293716682,0.04473667206407645,31.61233521,41.48169381,-1.087309514257414,-0.6442627137522441,0.0024689574061589736
247,2017-06-06 09:31:00,5740.1669999999995,5769.844,5799.316999999999,5733.469,16201.0,18749090240.0,0.024999289408863992,0.024036351762716585,0.038968124614807635,34.14853996,44.93950862,-0.9667316319043664,-0.40037306788482624,0.0017490923071648349
248,2017-06-07 09:31:00,5772.56,5914.0859999999975,5921.639,5772.56,21384.0,25171211680.0,-0.0024000327354045396,-0.0014076562295506022,0.01451737428234942,42.74213986,58.91034002,-0.5581691616498007,0.5850299423531357,-0.0011594249158241655
249,2017-06-08 09:31:00,5908.4569999999985,5899.892,5918.369000000002,5876.1640000000025,15010.0,17798136400.0,0.003953462198969035,0.008683040299720786,0.002269702564047025,49.29584024,57.30077589,-0.2465889103326452,0.4715027446179279,-0.0008243378433675959
250,2017-06-09 09:31:00,5890.781999999997,5923.217,5931.0059999999985,5858.509,17547.0,20757410240.0,-0.014327855960705016,0.0022403366278830454,-0.0007085676584192691,57.37627514,59.35385407,0.13757633844455272,0.6163122667502955,-0.0012517578784181163
251,2017-06-12 09:31:00,5897.678000000001,5838.35,5897.678000000001,5834.262,18805.0,22153668360.0,0.012020519496090398,0.027431551722661318,0.03680200741647933,60.07572781,49.59322946,0.2659154587229453,-0.07213272246464307,0.00078025753802412
252,2017-06-13 09:31:00,5842.1269999999995,5908.53,5944.0109999999995,5836.808000000001,20871.0,24757573880.0,-0.0004686444851765554,0.014581291793390313,0.02065793014506192,65.1034696,56.28159545,0.5049476023446784,0.399617010347908,-0.00061215978622824
253,2017-06-14 09:31:00,5916.36,5905.7609999999995,5937.478,5896.854,17985.0,21382431360.0,0.0076806359078873294,0.01594747908017285,0.01880722907682837,69.16633482,55.9520546,0.6981069616248983,0.37637354427999903,-0.000543554331730848
254,2017-06-15 09:31:00,5902.089,5951.121,5974.154,5901.186,21711.0,25943973520.0,-0.0024590325083292588,-0.006358129838059039,0.014882238153114312,73.3303595,60.24216292,0.8960757092113172,0.6789672505339394,-0.001436690436516166
255,2017-06-16 09:31:00,5947.584,5936.486999999999,5958.34,5926.875,16333.0,19497841600.0,0.010446919196487912,-0.0029423125158024826,0.020985306629998625,76.18096565,58.18533171,1.0316010657463426,0.5338930163773817,-0.0010084890769989146
256,2017-06-19 09:31:00,5953.4609999999975,5998.505,6016.573,5944.715,14388.0,17207559680.0,-0.0006369920505192398,0.009120272467890309,0.018206536462001703,79.46041378,64.03910409,1.1875147043443546,0.9467764561202616,-0.0022271565491929672
257,2017-06-20 09:31:00,5976.1,5994.684,6027.629,5974.066,12928.0,15570100520.0,0.0008772772676591482,0.005989306525582044,0.014319687242897146,81.03308081,63.42368567,1.2622834548262931,0.9033692209843563,-0.0020990356791698228
258,2017-06-21 09:31:00,5996.749,5999.943,6003.28,5943.183000000001,14045.0,16854115080.0,-0.0144434705463035,0.0028148600745037584,0.020473194495347662,82.62558656,63.95996255,1.3379953905326087,0.9411943751747522,-0.0022106804694555894
259,2017-06-22 09:31:00,5990.973000000001,5913.283,6031.768,5906.047,15332.0,18424572560.0,0.0009701886414027671,0.02137628116225784,0.032941430335737265,77.90292301,50.29070542,1.1134674734056782,-0.02293773249771737,0.0006350535208687213
260,2017-06-23 09:31:00,5925.738,5919.02,5941.589,5828.948,17644.0,20890100600.0,0.02267148953711966,0.023998229436629603,0.03847731550155255,72.32073943,51.06952142,0.8480757005283687,0.031994404957000434,0.0004729157293025445
261,2017-06-26 09:31:00,5929.79,6053.2130000000025,6059.263000000001,5924.722,17244.0,20761010120.0,-0.0037376844330440696,0.009004143749773411,0.011507607612683974,76.49614333,65.35361595,1.0465854463328648,1.0394927667499576,-0.002500818171409189
262,2017-06-27 09:31:00,6048.219,6030.5880000000025,6065.378000000002,6012.988,13120.0,15914334320.0,-0.002281037935273301,0.008280784560311092,0.0054372807427733325,77.96100032,61.92476308,1.1162286223438946,0.7976458899949292,-0.0017869825132471216
263,2017-06-28 09:31:00,6027.545,6016.8319999999985,6044.971,5995.768,11767.0,14219705520.0,0.0037985105783245048,0.017608768202270142,0.0032666692372332576,78.21201238,59.77946631,1.1281623996305576,0.646331924885324,-0.001340363953097031
264,2017-06-29 09:31:00,6027.625,6039.687,6078.56,6023.52,13837.0,16797423000.0,0.0035397529706423366,0.01132310333300383,0.003512102531141174,79.247782,62.22550464,1.1774056270889166,0.8188580591237944,-0.0018495923881990575
265,2017-06-30 09:31:00,6028.746,6061.066,6081.128000000002,6011.704000000002,12091.0,14678622040.0,0.00769683088750392,0.014139756933846328,-0.0030136612932443936,81.38058022,64.49762593,1.2788044959515152,0.979117323206801,-0.0023226139082128906
266,2017-07-03 09:31:00,6062.86,6107.717,6114.4619999999995,6049.857,12099.0,14786045840.0,-0.004451908953869311,0.0024811234705210557,-0.05359400247260958,84.09008251,69.06538928,1.4076214017470483,1.3012948390806698,-0.0032735536192177025
267,2017-07-04 09:31:00,6107.304,6080.526,6108.203,6053.3719999999985,12162.0,14850051560.0,0.0069492343261093065,-0.0028201507566939783,-0.038792038715071725,84.76074675,63.69200544,1.4395065536966751,0.9222945878071469,-0.0021548958244947064
268,2017-07-05 09:31:00,6075.4519999999975,6122.781,6130.829000000002,6061.941,11919.0,14597200960.0,-0.0024018497476882045,-0.014093922353257574,-0.024811274484585102,86.85629709999998,68.03921246,1.5391345602947968,1.2289156299618464,-0.0030599190208643002
269,2017-07-06 09:31:00,6120.869000000002,6108.075,6146.678000000001,6068.118,13381.0,16433787840.0,0.006334729026739229,-0.007723546289133561,-0.0173431072801169,87.02197693,64.99244089,1.547011417654209,1.0140180486636108,-0.0024256269496094546
270,2017-07-07 09:31:00,6105.422,6146.768,6166.873000000001,6096.373000000001,10692.0,13162742480.0,-0.0038877341718444453,-0.01691425477584315,-0.020391529337043558,88.19338994,69.08953981,1.6027034906647222,1.3029982455766385,-0.003278581396766383
271,2017-07-10 09:31:00,6141.299,6122.871,6169.14,6104.188,12384.0,15267824120.0,-0.009716520240259456,-0.05593634097468328,-0.009743958348951016,87.89435013,63.89391686,1.5884863471044253,0.9365359822791622,-0.002196930748957982
272,2017-07-11 09:31:00,6133.981,6063.378000000002,6133.981,6050.139,14252.0,17455222960.0,-0.004434986570192928,-0.036073621007960036,-0.0031551719190200484,82.70013279999998,52.77783132,1.3415395159651398,0.15248642648975672,0.00011727127092388246
273,2017-07-12 09:31:00,6074.533,6036.486999999999,6076.986999999999,5970.57,18236.0,22058649040.0,0.0040440739787895134,-0.01087056097362617,-0.0009810341677203268,74.44941905,48.48818117,0.9492787602528212,-0.15007496371338638,0.0010103119915979824
274,2017-07-13 09:31:00,6040.3,6060.899,6101.098000000001,6032.941999999999,15764.0,19225370840.0,-0.0029861906624743554,-0.009694436419415751,0.0051401615502915405,69.62280783,52.43633936,0.7198088959411718,0.12840001418389632,0.00018836476698971203
275,2017-07-14 09:31:00,6053.243,6042.8,6071.5509999999995,6017.686,12400.0,15082681880.0,-0.04342688819752434,-0.0035371020056928423,0.01786572449857679,64.08152016,49.28560714,0.4563614227994019,-0.09383021143043116,0.0008442998838429832
276,2017-07-17 09:31:00,6034.475,5780.38,6038.469,5775.8380000000025,18883.0,22331953440.0,0.011118646178970851,0.04892930914576549,0.07798899034319537,53.59373976,24.89036096,-0.04225539873907985,-1.8144972449806425,0.005923023664990799
277,2017-07-18 09:31:00,5800.811,5844.65,5849.0019999999995,5767.398,19677.0,22989655080.0,0.02159530510808993,0.03415037684035808,0.0629313988006125,47.8663259,33.9044382,-0.31455180327751264,-1.178708393730637,0.004046428196098864
278,2017-07-19 09:31:00,5836.4140000000025,5970.8669999999975,5982.628000000002,5824.5369999999975,20003.0,23739794240.0,0.005237932782626439,0.009998212989839193,0.03722173011055227,48.32971887,47.75663954,-0.2925208757587902,-0.2016727035813502,0.001162607969501519
279,2017-07-20 09:31:00,5964.994000000002,6002.142,6031.32,5964.143,17711.0,21387655960.0,0.003212853011474845,0.014979818871329762,0.03329461382286523,50.01335417,50.64034308,-0.21247640019788053,0.0017232195095165086,0.0005622642124303151
280,2017-07-21 09:31:00,5992.034000000002,6021.4259999999995,6038.3719999999985,5979.929,16015.0,19382596840.0,0.006939220045218618,0.021478799208028226,0.02194745895739658,52.21639952,52.46057096,-0.10773779696376497,0.13010913878065314,0.00018332011188489263
281,2017-07-24 09:31:00,6025.262,6063.21,6095.0369999999975,6011.6669999999995,14083.0,17070719840.0,-0.0031275512476067226,0.02770413691757331,0.029824465918218145,55.78572147,56.38150681,0.061957209784901685,0.4066640465680265,-0.0006329598304784525
282,2017-07-25 09:31:00,6052.249,6044.2469999999985,6060.976,5989.208000000001,13958.0,16877886760.0,-0.0022636401192735645,0.027830596598716284,0.031832583943045584,57.9734575,54.10321967,0.16596796745139658,0.2459698873111599,-0.00015865467312007654
283,2017-07-26 09:31:00,6042.9569999999985,6030.565,6060.478,5997.954000000002,12831.0,15526224880.0,0.010196059573191104,0.026954025037455143,0.04108222032263988,60.27608111,52.38501893,0.2754407845612654,0.12478023632237956,0.0001990489095630875
284,2017-07-27 09:31:00,6024.892,6092.053000000001,6110.441999999999,5977.438,15849.0,19277832400.0,0.009636488717350164,0.01804449173373885,0.01943925963874564,66.00331145,58.97249721,0.5477284640734679,0.5894140681349365,-0.0011723651090361168
285,2017-07-28 09:31:00,6089.507,6150.759,6160.107,6080.302,13491.0,16569997240.0,0.013075947212368372,0.0004588051653462794,-0.007966008747863523,71.27269479,64.28044106,0.7982488861504434,0.9637986482798288,-0.002277399280902477
286,2017-07-31 09:31:00,6146.726,6231.186,6243.049,6121.095,12689.0,15753333840.0,-0.003004885426305709,0.002063170638783655,0.0022437141179864908,75.64490307,70.21878735,1.0061152327491794,1.3826473296833872,-0.0035136737706610343
287,2017-08-01 09:31:00,6231.1619999999975,6212.4619999999995,6238.483,6192.346,11762.0,14662671640.0,-0.003114546213723199,0.0038936254257974224,0.005691302417624588,78.6323267,67.28889213,1.148145254180554,1.1759933742523725,-0.002903713599720659
288,2017-08-02 09:31:00,6217.254,6193.113,6255.141,6173.689,13508.0,16841382720.0,0.001431913159020267,0.013757378559054229,0.010725462299815495,80.07404672,64.17586495,1.2166884374379758,0.9564225937958434,-0.0022556281057776965
289,2017-08-03 09:31:00,6186.047,6201.981,6245.303000000001,6175.0390000000025,13394.0,16698444520.0,-0.007803958122412765,0.0013700461191352086,0.01768918672920806,81.33746399,65.01050065,1.2767546363301867,1.0152918555945407,-0.002429386720341713
290,2017-08-04 09:31:00,6206.234,6153.581,6247.435,6147.323,13591.0,16940464000.0,0.014700545909771778,-0.008420950337697743,0.01973127517131889,78.63112274,56.87449916,1.1480880147375487,0.4414362180877751,-0.0007355934318528724
291,2017-08-07 09:31:00,6176.371,6244.0419999999995,6247.568,6159.593000000003,11949.0,14883308520.0,-0.0011836883864649894,0.0001801717541297768,0.021395595993748958,81.52648296,65.85864516,1.2857410981397681,1.0751139327023354,-0.002605957666213879
292,2017-08-08 09:31:00,6245.943,6236.651,6269.843000000003,6218.853,12029.0,15081907440.0,0.006680348154803029,0.0017907046586381978,0.012140810829402285,82.71350595,64.621239,1.3421753108895798,0.9878361093545432,-0.002348348292430108
293,2017-08-09 09:31:00,6230.66,6278.314,6293.959,6228.915,10767.0,13526242920.0,-0.010804811610250814,-0.002990771089181391,-0.002656445663597073,84.77078829,68.38787021,1.4399839550692433,1.2535074660921426,-0.0031325043267612417
294,2017-08-10 09:31:00,6265.544,6210.478,6281.92,6175.07,14134.0,17689785640.0,-0.017505254829016437,0.016296813224360548,0.002290483920883443,82.91323135,57.22752439999999,1.3516707847010359,0.4663361058772714,-0.00080908798355792
295,2017-08-11 09:31:00,6187.566999999999,6101.762,6226.319,6080.177,16998.0,21046503000.0,0.023502227717174112,0.02839130729779367,0.03335118610001523,75.64073921,44.21749083,1.0059172718309162,-0.4512990638646615,0.0018994055646506737
296,2017-08-14 09:31:00,6118.11,6245.1669999999995,6246.23,6117.563,15499.0,19283107800.0,0.00042464837209332487,0.02121160250798742,0.023940272533945255,75.89674103,58.28916312,1.0180882755064378,0.5412165450237335,-0.0010301052167708275
297,2017-08-15 09:31:00,6238.262,6247.819,6264.4259999999995,6220.785,14418.0,18073475600.0,0.0018755344865139527,0.010331605316991736,0.01898918646650929,76.31682856,58.50692669,1.0380603478599506,0.5565760373298368,-0.0010754403207278173
298,2017-08-16 09:31:00,6243.866,6259.5369999999975,6271.641,6203.972,16477.0,20668774040.0,0.008331606634804267,0.00033532831581664586,0.023673955437918632,77.58044894,59.55651077,1.0981362031388089,0.6306062279690171,-0.001293947958981549
299,2017-08-17 09:31:00,6269.4259999999995,6311.689,6318.1759999999995,6240.094,18767.0,23664469520.0,-0.005813024057427498,-0.013781731007342072,0.019688073984634246,80.86276717,64.10294056,1.2541862938825483,0.9512790263610681,-0.0022404463432742147
300,2017-08-18 09:31:00,6281.249,6274.999,6301.498000000001,6259.267,16561.0,20864079080.0,0.016356655993092575,0.004822948975768925,0.03588781448411385,81.02869383,58.86557898,1.2620748861930526,0.5818728171760771,-0.0011501063397114442
301,2017-08-21 09:31:00,6318.629,6377.637,6389.17,6318.629,10507.0,13321982600.0,-0.010233884430863234,0.002671992777262343,0.02229744339478712,83.56850369,67.27902392,1.3828241650114097,1.1752973409554812,-0.0029016591866422034
302,2017-08-22 09:31:00,6336.773,6312.369000000002,6336.773,6287.728,10644.0,13460535080.0,-0.00803707768034519,0.008569049116108009,0.0354107942675718,82.16454379999998,58.69114871,1.3160761982138476,0.569569747429303,-0.0011137925778471629
303,2017-08-23 09:31:00,6305.8,6261.6359999999995,6316.059,6223.111999999999,12476.0,15692380640.0,-0.005898298783257137,0.023330803643009733,0.04772027629839881,78.25810747,52.79776965,1.1303538821356955,0.15389273437785564,0.00011312041013812813
304,2017-08-24 09:31:00,6270.866,6224.703,6280.964,6214.385,11489.0,14397457200.0,0.012941982934768195,0.033937522802293056,0.046861352260501324,73.01062754,48.78576477,0.8808748061070275,-0.12908553460629313,0.0009483595564781171
305,2017-08-25 09:31:00,6230.221,6305.263000000001,6331.288000000001,6230.1219999999985,13719.0,17273757960.0,0.014181010371811603,0.030915760373516364,0.033584641909465036,72.98302559999998,56.83469361,0.8795625368692868,0.4386286179048557,-0.0007273065143151268
306,2017-08-28 09:31:00,6315.866,6394.678000000001,6431.2019999999975,6308.161,14543.0,18604198640.0,-0.00441273196242262,0.019573151298626586,0.035855284660149686,75.75169518,63.91589291,1.0111924121353524,0.9380860164326872,-0.0022015058324364256
307,2017-08-29 09:31:00,6394.144,6366.46,6411.889,6345.67,10897.0,13939779560.0,0.0064816240108318155,0.02661369112505229,0.03772347584057702,76.35271209999998,60.39815081,1.0397663462674251,0.6899695260582627,-0.001469164771912033
308,2017-08-30 09:31:00,6365.778,6407.725,6431.901,6361.765,10931.0,14024832240.0,0.004405463717622415,0.0238334198174859,0.035893550363038235,78.52612479,63.68617683,1.1430961344635246,0.9218834791425972,-0.002153682395452031
309,2017-08-31 09:31:00,6414.9230000000025,6435.954000000002,6446.209,6395.534000000002,10681.0,13749022600.0,0.009981581596139008,0.012499623210482449,0.03005972385756594,81.39952777,65.86718873,1.279705312596851,1.0757165353216884,-0.00260773630914352
310,2017-09-01 09:31:00,6442.898,6500.195,6520.299,6419.4619999999995,12671.0,16452429600.0,0.003022524708874108,0.002588845411560796,0.01151673142113427,83.40430954,70.41613017,1.3750179408089829,1.396566487628193,-0.003554757581235345
311,2017-09-04 09:31:00,6505.993,6519.842,6533.981,6486.206,11040.0,14408708200.0,0.00246217623065111,0.015969558771515915,0.02694789229554976,85.43292081,71.71318632,1.471463486482741,1.4880515967146617,-0.003824785186855065
312,2017-09-05 09:31:00,6516.448,6535.895,6542.744000000002,6486.853,11243.0,14694980280.0,0.0037558742911261225,0.010821777277633676,0.006692579975657393,87.51312954,72.80901153,1.570362111885805,1.5653433075450314,-0.004052919533725112
313,2017-09-06 09:31:00,6524.311,6560.443,6577.746,6511.4630000000025,11301.0,14844774200.0,-0.00671326616205649,0.011779387459048015,0.013618287667463863,88.80061945,74.50793827,1.631572787758373,1.6851735077555756,-0.004406610559148733
314,2017-09-07 09:31:00,6560.953,6516.401,6580.063,6503.456,11583.0,15217783280.0,9.545146162740727e-05,0.01734331573517339,0.008691760988926269,87.76563197,66.16393572,1.5823667453044594,1.096646955913913,-0.0026695145746292196
315,2017-09-08 09:31:00,6523.0769999999975,6517.023,6576.639,6485.557,13437.0,17599974360.0,0.016409026023077925,0.008904832774105515,-0.0011176882450773524,86.93149157,66.22403318,1.542709504296168,1.1008858030015432,-0.002682025962997124
316,2017-09-11 09:31:00,6519.815,6623.9609999999975,6624.654,6517.056,15749.0,20763796600.0,-0.0026171651674877787,0.010805770142669,-0.03140522717449535,89.08030112,74.86035828,1.6448695941386795,1.7100307069285678,-0.00447997911105975
317,2017-09-12 09:31:00,6627.499,6606.625,6687.076,6578.558000000001,17953.0,23908605120.0,0.0047067905322308356,-0.004084990445197099,-0.02213717291355247,87.36159451,71.52495644,1.5631577357329318,1.4747752006965449,-0.003785598553491128
318,2017-09-13 09:31:00,6601.36,6637.721,6647.563,6579.776999999999,16547.0,21971337800.0,-0.0012510317923877922,0.0018174912744901915,-0.01502277664276634,87.05859625,73.87393185,1.5487523969891024,1.6404552073988634,-0.004274619946760728
319,2017-09-14 09:31:00,6625.4209999999985,6629.4169999999995,6662.738,6603.093000000003,17987.0,23935012000.0,-0.008199966905083792,-0.008504066043816448,-0.014920919893860875,86.26145187,72.08740805,1.5108540446301169,1.5144465340437634,-0.0039026925293573662
320,2017-09-15 09:31:00,6617.695,6575.056,6617.695,6542.186,18078.0,23877172600.0,0.018324102486731945,-0.009934059877208377,0.0002158156523687066,82.14732983,61.18941511,1.3152578005472209,0.7457796779948064,-0.001633894112535694
321,2017-09-18 09:31:00,6600.1219999999985,6695.538000000001,6695.745,6595.307,12737.0,16885666480.0,-0.01731018478276154,-0.041759751046144634,-0.004705820503147264,85.11028766,71.81392612,1.4561246531318874,1.4951570651959984,-0.0038457576998681756
322,2017-09-19 09:31:00,6650.012,6579.637,6668.775,6558.379,12505.0,16587162200.0,0.0106613784316673,-0.01812622793628255,-0.01855649483398556,78.38522792,55.40077006,1.1363975245761442,0.33748985656949904,-0.00042878517208315816
323,2017-09-20 09:31:00,6587.451,6649.785,6667.641,6570.098000000001,12305.0,16341178520.0,-0.011540974633014437,-0.016809716404364947,-0.01049627920301193,78.34333345,61.40664862,1.1344057506569036,0.7611017836411859,-0.0016791188659634213
324,2017-09-21 09:31:00,6654.206,6573.04,6657.887,6553.44,13049.0,17274505520.0,-0.009630399328164528,-0.006471891240582738,-0.013287763348465629,72.22299628,52.67595179,0.8434287326360814,0.14530056956619333,0.00013848105860158775
325,2017-09-22 09:31:00,6563.355,6509.739000000001,6563.355,6470.595,12792.0,16713781520.0,-0.01440994792571579,0.010251716697090152,-0.008178208066406529,63.08345404,46.5363671,0.4089107194609106,-0.2877420362687681,0.0014166503601697519
326,2017-09-25 09:31:00,6515.788000000001,6415.934,6533.396,6407.757,12490.0,16214989280.0,0.0069263493047156035,0.03866872695386198,-8.416545432058265e-06,53.04277077,38.96507434,-0.06844992189672225,-0.8217671392484579,0.0029928797743155643
