,time,open,close,high,low,volume,amount,r_1,r_5,r_10
25,2015-05-22 09:16:00,9749.616,9719.758,9844.696,9504.66,296582.0,574432164760.0,0.022855301541458053,0.042348379455537884,0.12428478157583778
26,2015-05-25 09:16:00,9592.438,9941.905999999999,9993.245,9435.001,272067.0,535360569760.0,0.05710062034382546,0.10923006111705359,0.061099451151519796
27,2015-05-26 09:16:00,9961.305,10509.595,10512.079,9961.305,269500.0,553914224400.0,0.003651710651076527,0.07335563359006717,0.01103753284498594
28,2015-05-27 09:16:00,10556.45,10547.973,10708.096000000001,10351.12,323732.0,681172933320.0,-0.05390561769545669,0.05439585406598971,0.034201926758818835
29,2015-05-28 09:16:00,10578.749,9979.378,10758.325,9837.166,386694.0,805589395600.0,0.015231009387558942,0.0891407260051678,0.12085632992356818
30,2015-05-29 09:16:00,10105.786,10131.374,10372.671999999999,9904.279,378946.0,770176107200.0,0.08848622111867561,0.07860750180577697,0.1252208239474726
31,2015-06-01 09:16:00,10216.725,11027.861,11084.128,10187.841,274617.0,581849887520.0,0.022912149509320117,-0.043391007558038694,0.01589845936578264
32,2015-06-02 09:16:00,11038.853000000001,11280.533000000001,11420.738000000001,10868.867,301198.0,668653779360.0,-0.014076817114936118,-0.05805913603550487,-0.046493725074870304
33,2015-06-03 09:16:00,11319.161,11121.739,11478.712,10834.436000000003,359363.0,803849846120.0,-0.022729538968681018,-0.01915213079537301,-0.013141290224487416
34,2015-06-04 09:16:00,11169.19,10868.947,11268.177,10057.933,411842.0,882246966320.0,0.00541257584566394,0.029119840220032226,-0.026755673755700406
35,2015-06-05 09:16:00,10897.013,10927.776000000002,11248.99,10531.317,367379.0,805915470520.0,-0.03462964467792907,0.0432162042853001,-0.08615870237457292
36,2015-06-08 09:16:00,10835.246000000001,10549.351,10915.659,10346.591999999999,338203.0,718592224840.0,0.007227364034052784,0.0619787890269268,-0.06547985748128017
37,2015-06-09 09:16:00,10549.983,10625.595,10880.481000000002,10379.491,349401.0,747732945840.0,0.02664688424507044,0.012278277122363497,-0.058544956776538065
38,2015-06-10 09:16:00,10575.835,10908.733999999999,11259.966,10525.931999999999,343745.0,753884346760.0,0.025366371569789874,0.006128208827898872,-0.14653808590437703
39,2015-06-11 09:16:00,11013.938,11185.448999999999,11214.458999999999,10857.972,290486.0,644189649400.0,0.01918420977110553,-0.054294467750020343,-0.23482553091967961
40,2015-06-12 09:16:00,11197.42,11400.033000000001,11516.493999999999,11159.615,281288.0,640610951320.0,-0.01726714299862126,-0.12401543048164865,-0.3240196760833938
41,2015-06-15 09:16:00,11414.622,11203.187,11546.778999999999,10985.583999999999,287163.0,650449639360.0,-0.03991078610041952,-0.12001995503600893,-0.26224635900480825
42,2015-06-16 09:16:00,11195.233,10756.059,11204.178,10591.353000000001,381645.0,829983128640.0,0.020409519880841102,-0.0699641941346732,-0.30840580179041405
43,2015-06-17 09:16:00,10746.028999999999,10975.585,11050.518,10414.52,365153.0,786356560520.0,-0.03621164612182382,-0.1517364222499301,-0.3078596721723716
44,2015-06-18 09:16:00,10976.638,10578.141000000001,11132.456,10566.298,378158.0,827888373840.0,-0.055953876961935066,-0.19089564035873613,-0.3057792479793946
45,2015-06-19 09:16:00,10562.348,9986.253,10590.913,9955.011999999999,452932.0,933593025080.0,-0.01278477523050943,-0.2283193706388172,-0.26131773348822607
46,2015-06-23 09:16:00,9995.655,9858.581,10096.366,9376.872,388551.0,764674433880.0,0.014701811548741173,-0.16162457862850657,-0.34385039794266514
47,2015-06-24 09:16:00,9857.268,10003.52,10165.473,9660.383,355829.0,708804686800.0,-0.0693087033364256,-0.256378954607978,-0.409327116854867
48,2015-06-25 09:16:00,10037.915,9310.189,10086.748,9264.296,378147.0,744306660720.0,-0.08070394704124702,-0.18405039897686284,-0.3031286475494751
49,2015-06-26 09:16:00,9325.016,8558.82,9325.016,8558.82,322561.0,579223824520.0,-0.09961910637214001,-0.14198861525303724,-0.1666031065029992
50,2015-06-29 09:16:00,8710.439,7706.198,8724.291,7706.198,405117.0,663558690360.0,0.07253823480787785,-0.04276168351760465,-0.03577042790751035
51,2015-06-30 09:16:00,7688.653,8265.192,8548.032,7489.391,460686.0,743249466240.0,-0.09998122245678004,-0.21735587025685513,-0.09230686958028278
52,2015-07-01 09:16:00,8325.451,7438.828,8703.362,7438.828,450877.0,756210804840.0,0.021215304346329823,-0.20568024963072132,-0.07637238016526285
53,2015-07-02 09:16:00,7771.361,7596.645,8193.84,7254.715999999998,539896.0,835778018640.0,-0.03331470668959795,-0.14593823984140372,-0.05128895716464316
54,2015-07-03 09:16:00,7638.231,7343.565,7864.3269999999975,7026.725,440203.0,655779995640.0,0.0045077561102819675,-0.02868783758297222,0.05283864172237876
55,2015-07-06 09:16:00,8111.156,7376.668000000002,8111.156,6655.978,372855.0,541687799280.0,-0.12308592443092188,0.007303568494609959,0.012057340793973302
56,2015-07-07 09:16:00,7278.619000000002,6468.704000000002,7370.086999999998,6468.704000000002,134990.0,186603280880.0,-0.08655458651377483,0.15977759996438232,0.17195932910208878
57,2015-07-08 09:16:00,6117.4619999999995,5908.808000000001,7009.831,5908.808000000001,40633.0,51282911680.0,0.09802247763000574,0.1627907016102059,0.29184498802465725
58,2015-07-09 09:16:00,5857.485,6488.004,6488.004,5770.175,21227.0,26634963560.0,0.09939728767121604,0.11082252723641968,0.2765190958575241
59,2015-07-10 09:16:00,6786.388000000001,7132.894,7132.894,6782.736,15678.0,22093830600.0,0.04172920556509036,0.08393437502365796,0.10138577693710295
60,2015-07-13 09:16:00,7421.863,7430.544,7837.125,7043.594,117646.0,180364560040.0,0.009651244915581237,0.004719304535441821,-0.02673370886438459
61,2015-07-14 09:16:00,7591.695,7502.2580000000025,7852.432,7408.343000000003,145244.0,223506934040.0,-0.08418145576971678,0.010503504411604924,-0.05577067597515342
62,2015-07-15 09:16:00,7471.265,6870.7069999999985,7487.529,6816.79,126863.0,183956228680.0,0.04894896551402953,0.11098668594076298,0.10045341767593956
63,2015-07-16 09:16:00,6781.4119999999975,7207.021,7425.933000000001,6511.528,188692.0,269054977280.0,0.07278569050929645,0.1491656538811251,-0.016263307682883126
64,2015-07-17 09:16:00,7169.449000000001,7731.589,7732.103,7141.188,159111.0,239850297280.0,-0.034401466503198766,0.016100053947513283,-0.06248793100616179
65,2015-07-20 09:16:00,7806.524,7465.611,7964.953,7305.88,206615.0,318273823360.0,0.015463838123899173,-0.03130527427694796,-0.07523416368733929
66,2015-07-21 09:16:00,7457.389,7581.058000000001,7795.8,7267.99,200285.0,307331325560.0,0.006886373907177497,-0.06558530484795143,-0.013291284672931317
67,2015-07-22 09:16:00,7562.932,7633.264,7766.189,7434.760999999998,161093.0,249444141080.0,0.08499601219085302,-0.009481003146229463,-0.04251091014276465
68,2015-07-23 09:16:00,7667.307,8282.061,8356.768,7574.691999999999,185614.0,299044433880.0,-0.051435626953242615,-0.14395571343896163,-0.10950197058437475
69,2015-07-24 09:16:00,8302.591,7856.068,8414.969000000001,7794.863,200974.0,334151920160.0,-0.07945068703580468,-0.07734276230806551,-0.01741163645732194
70,2015-07-27 09:16:00,7856.515,7231.898,8052.594,7231.898,164002.0,258993683800.0,-0.02047125111554398,-0.04534853782506349,0.1359229624090385
71,2015-07-28 09:16:00,7070.174,7083.852,7381.946999999999,6895.868,182366.0,264020488560.0,0.06734203368449823,0.05596446679010201,0.13952070144887274
72,2015-07-29 09:16:00,7141.51,7560.893,7572.195,6819.105,192114.0,281307715280.0,-0.06230507428156969,-0.03334606110680315,0.04867044144124248
73,2015-07-30 09:16:00,7539.983,7089.811,7583.434,7010.6759999999995,202563.0,303760398440.0,0.02237676011391571,0.04024761732012358,0.1522377676922559
74,2015-07-31 09:16:00,7126.94,7248.4580000000005,7484.925,7067.646,158052.0,233131137640.0,-0.04752955732101937,0.06495491868753318,0.13197786342971157
75,2015-08-03 09:16:00,7192.9630000000025,6903.941999999999,7197.143,6839.187,103678.0,148092965000.0,0.08348187166114641,0.18988238893084586,0.22360573133435976
76,2015-08-04 09:16:00,6928.1669999999995,7480.295999999998,7525.956999999998,6916.2890000000025,141017.0,208684924000.0,-0.022930777070853583,0.07912788477889145,0.011802875180340794
77,2015-08-05 09:16:00,7533.981,7308.767,7560.814,7282.16,126343.0,191113702800.0,0.00908388514779614,0.08484577494398171,0.07230097771621403
78,2015-08-06 09:16:00,7232.751,7375.159000000002,7547.6619999999975,7175.647,131340.0,198177203120.0,0.046659604220057826,0.10765720440738939,0.031791992552295846
79,2015-08-07 09:16:00,7413.691999999999,7719.281,7825.380999999998,7413.691999999999,144064.0,225191608800.0,0.06420261161628925,0.06293500651161694,-0.06530841408675238
80,2015-08-10 09:16:00,7734.0740000000005,8214.879,8312.786,7734.0740000000005,119663.0,194518622120.0,-0.0173688498637656,0.028341744291060223,-0.2025008524166942
81,2015-08-11 09:16:00,8236.855,8072.196,8273.251,8070.924,115768.0,191762759800.0,-0.017753657121308712,-0.06238835132348123,-0.2821520934328155
82,2015-08-12 09:16:00,8070.674,7928.885,8181.3830000000025,7914.245,125333.0,204865749040.0,0.030302243001380385,-0.011563668788234399,-0.3298040014453485
83,2015-08-13 09:16:00,7928.479,8169.148,8208.854,7887.643,125758.0,205860784280.0,0.004400214073732147,-0.06849159789980547,-0.2863865362703673
84,2015-08-14 09:16:00,8199.713,8205.094000000001,8352.4,8125.331,131755.0,221581876240.0,0.029568095136996646,-0.12065029358591149,-0.2341232166261596
85,2015-08-17 09:16:00,8204.721,8447.703000000001,8468.945,7977.485,134034.0,225728896800.0,-0.10406592182514006,-0.224480429768897,-0.3084508297699388
86,2015-08-18 09:16:00,8465.296,7568.585,8552.078000000001,7552.696,175119.0,287808543680.0,0.03549051771235975,-0.2343867446821301,-0.3052681577864291
87,2015-08-19 09:16:00,7522.751999999998,7837.198,7897.856,7331.4980000000005,194753.0,301776650000.0,-0.029036908344028084,-0.3219634109027234,-0.3328437025579806
88,2015-08-20 09:16:00,7764.512,7609.63,7945.925,7569.090999999998,188069.0,293622233160.0,-0.05183997119439449,-0.23391623508633122,-0.26201878409331336
89,2015-08-21 09:16:00,7502.154,7215.147,7605.983,7080.986999999999,194260.0,286960398960.0,-0.09199923438843305,-0.1290418615171668,-0.14646603873767208
90,2015-08-24 09:16:00,7020.672,6551.359,7046.3380000000025,6551.359,93269.0,125098231400.0,-0.11551038494455883,-0.10827631335727456,-0.04643784594921419
91,2015-08-25 09:16:00,6158.4209999999985,5794.609,6288.019,5794.609,136962.0,168250776360.0,-0.08295676205245289,-0.09258122506626429,0.06625330544304185
92,2015-08-26 09:16:00,5784.564,5313.906999999998,6046.236999999999,5228.414000000002,181466.0,208815981440.0,0.0970485557989636,-0.016046761827032133,0.17798806038570153
93,2015-08-27 09:16:00,5568.103,5829.614000000001,5971.828,5426.191,177670.0,205560321960.0,0.07796005018514039,-0.036683389329036406,-0.0380819381866452
94,2015-08-28 09:16:00,5990.203,6284.0909999999985,6292.906,5784.637,136361.0,165407028520.0,-0.07035050892802143,-0.020005757395937955,-0.136529531478777
95,2015-08-31 09:16:00,6273.683000000001,5842.0019999999995,6273.894,5741.233,90554.0,109233280760.0,-0.09994262240923571,0.069347117649053,-0.0009563502374698836
96,2015-09-01 09:16:00,5823.748000000001,5258.137,6059.8809999999985,5250.58,116929.0,129939896040.0,-0.005610542289027503,0.1750399428542847,0.08213346285956391
97,2015-09-02 09:16:00,5164.213,5228.6359999999995,5758.387,4973.634,169119.0,184225894200.0,0.0740399599436642,0.1971992313100397,0.10410554492605702
98,2015-09-07 09:16:00,5446.325,5615.764,5741.576,5369.682,14422.0,16468324880.0,0.09662247202695863,-0.0014518060231876282,0.09583486770455447
99,2015-09-08 09:16:00,5606.23,6158.373000000001,6158.373000000001,5557.9659999999985,13167.0,15712455240.0,0.014412085789542303,-0.11890250882822488,-0.029356779785829783
100,2015-09-09 09:16:00,6217.163000000001,6247.128000000002,6431.5859999999975,6169.986999999999,11820.0,15009255960.0,-0.01098216652516207,-0.06574429081651638,-0.06202322091047314
101,2015-09-10 09:16:00,6190.291,6178.521,6316.894,6103.0369999999975,7750.0,9748959080.0,0.013141980095236436,-0.07906665689086453,-0.03390002235162741
102,2015-09-11 09:16:00,6176.8009999999995,6259.719,6340.236,6139.326,7693.0,9744708240.0,-0.10417528326750772,-0.07775956077261639,-0.09458954946699688
103,2015-09-14 09:16:00,6303.6640000000025,5607.611,6331.604,5607.611,10646.0,12896677920.0,-0.03236387117437361,0.09742812045985358,0.04506090026572817
104,2015-09-15 09:16:00,5539.208000000001,5426.1269999999995,5671.066999999999,5348.85,10495.0,11769378880.0,0.07561341634650286,0.10162976281240782,0.0637517330501111
105,2015-09-16 09:16:00,5451.258000000002,5836.415,5912.378000000002,5399.368,14062.0,15980553640.0,-0.02508543343816392,0.003982924449340922,-0.008765826282058431
106,2015-09-17 09:16:00,5848.405,5690.0059999999985,5973.58,5629.882,12905.0,15188246200.0,0.014579949476327451,0.049044412255453154,0.0675466774551734
107,2015-09-18 09:16:00,5689.3009999999995,5772.9659999999985,5824.834,5625.906999999997,11861.0,13708389440.0,0.06599449918811255,-0.01824902485135003,0.08398559769796002
108,2015-09-21 09:16:00,5742.891,6153.95,6164.973000000001,5682.684,11523.0,13593328320.0,-0.028659153876778067,-0.04771813225651813,0.06976364773844443
109,2015-09-22 09:16:00,6052.135,5977.583000000001,6082.954000000002,5897.024,10478.0,12712504080.0,-0.019727371414165452,-0.03438362963759796,0.11427946713579698
110,2015-09-23 09:16:00,5956.248000000001,5859.661,5974.793000000002,5791.425,10233.0,12217682840.0,0.018671387303804837,-0.012698174860286312,0.13785916966868902
111,2015-09-24 09:16:00,5882.7159999999985,5969.069,6027.321999999999,5857.76,9988.0,12053725200.0,-0.05050268308173362,0.017637256329253243,0.0981042437271205
112,2015-09-25 09:16:00,5967.269,5667.615,5986.236999999999,5594.451,11773.0,13831953880.0,0.03399666349954969,0.10413498446877568,0.15365281516122747
113,2015-09-28 09:16:00,5705.093000000003,5860.295,5894.2119999999995,5645.903,10606.0,12458306000.0,-0.015057774395316343,0.12336870413520136,0.19032557234746755
114,2015-09-29 09:16:00,5827.425,5772.052,5827.425,5648.847,9770.0,11416674520.0,0.002287228181589533,0.15395668646089825,0.20433876895079928
115,2015-09-30 09:16:00,5794.058000000001,5785.254,5853.689,5716.401999999999,8197.0,9659227680.0,0.049970666802183594,0.15249373666221053,0.24286556821878563
116,2015-10-08 09:16:00,6040.379,6074.347,6227.656,6040.379,9351.0,11626215440.0,0.0302032465382699,0.07907236777879172,0.19686774561940565
117,2015-10-09 09:16:00,6106.68,6257.812,6302.078,6093.899,8910.0,11157260640.0,0.05200859341891384,0.044847624057737775,0.19678651260216837
118,2015-10-12 09:16:00,6309.092,6583.272,6830.771,6306.57,63348.0,84385340040.0,0.01176102096343587,0.059603643902303056,0.0667086214879168
119,2015-10-20 09:16:00,6561.276999999999,6660.698,6872.147,6348.675,91984.0,123320802520.0,0.001016560126281019,0.04366028905679227,0.057691401111415366
120,2015-10-30 09:16:00,6683.9209999999985,6667.469,6765.397,6534.155,11905.0,16035987800.0,-0.01691931376058894,0.0784141628555007,0.059363005662268604
121,2015-11-02 09:16:00,6555.358,6554.66,6741.823,6473.018,11884.0,15890381640.0,-0.0024715240760008633,0.10916355691980968,0.09919828030744543
122,2015-11-03 09:16:00,6596.321,6538.46,6636.969,6500.531999999997,10800.0,14354794040.0,0.06686574514488157,0.14541726950994582,0.11561682720395935
123,2015-11-04 09:16:00,6578.63,6975.659000000002,7004.663000000001,6559.9,13240.0,18080629680.0,-0.003462468563902547,0.006705316300581566,0.03572422333144409
124,2015-11-05 09:16:00,6952.525,6951.5059999999985,7007.416,6871.714,11725.0,16445495360.0,0.03435039831656679,0.013444137140930899,0.042298316364828566
125,2015-11-06 09:16:00,6941.33,7190.293000000002,7221.812,6941.33,10830.0,15498494760.0,0.011111786404253232,-0.017665900402111835,-0.008351120044760662
126,2015-11-09 09:16:00,7175.143,7270.19,7358.644,7107.074000000001,10720.0,15566647320.0,0.030133325263851526,-0.008984496966379077,-0.022283874286641726
127,2015-11-10 09:16:00,7247.101,7489.265,7619.43,7179.246,84021.0,124584903400.0,-0.06233348666391153,-0.026017105817460077,-0.00045384961007526666
128,2015-11-20 09:16:00,7460.785,7022.433000000001,7668.774,6866.22,60976.0,90750563360.0,0.003208289776492216,0.028825622117006948,0.04381957079547776
129,2015-11-30 09:16:00,7018.366,7044.9630000000025,7124.323,6848.1330000000025,11857.0,16699720360.0,0.0025985942012751472,0.028471405740526937,0.030922802575399977
130,2015-12-01 09:16:00,7057.243,7063.27,7190.522,6975.1619999999975,10909.0,15546037160.0,0.02004751340384831,0.009482293611882266,-0.037163523410544984
131,2015-12-02 09:16:00,7063.554,7204.871,7212.630999999998,6875.179,13031.0,18438903240.0,0.012428397399481554,-0.013419948809631748,-0.08148057057510118
132,2015-12-03 09:16:00,7166.079000000002,7294.416,7322.453,7144.0019999999995,10580.0,15390646480.0,-0.00953565028372385,0.026246103869041717,-0.07746034775093706
133,2015-12-04 09:16:00,7226.545999999998,7224.859,7297.495,7135.645,9352.0,13610985640.0,0.00286289324123862,0.014573848430813649,-0.1295333237645192
134,2015-12-07 09:16:00,7248.476,7245.543000000002,7340.041999999998,7160.0,9605.0,14039203200.0,-0.01591281702420402,0.002383534263753276,-0.13057489273060743
135,2015-12-08 09:16:00,7218.644,7130.246,7218.644,7069.5109999999995,9728.0,14002062800.0,-0.003094423390160775,-0.04620766240042767,-0.18323336950786853
136,2015-12-09 09:16:00,7127.791,7108.182,7175.829000000002,7049.936,9455.0,13565148240.0,0.05313369860254003,-0.06898641593588903,-0.1652983843126136
137,2015-12-10 09:16:00,7088.434,7485.866,7519.706,7001.75,76015.0,111465804440.0,-0.020800933385663026,-0.10105417329137326,-0.23404252761136793
138,2015-12-21 09:16:00,7453.092,7330.153,7602.99,7201.342,60339.0,90189700120.0,-0.009186711382422733,-0.14203714438157025,-0.2004019561392512
139,2015-12-30 09:16:00,7348.205,7262.813,7462.857,7253.968000000003,17399.0,25860189600.0,-0.0636170861069946,-0.13264226959994724,-0.22995483981206727
140,2016-01-04 09:31:00,7264.721,6800.774,7273.41,6800.774,6683.0,9488583480.0,-0.026902820178997276,-0.14366408882283133,-0.17564530154950014
141,2016-01-05 09:31:00,6628.951,6617.814,6793.411,6571.0769999999975,11778.0,15753695360.0,0.016859645798446513,-0.10344851033891293,-0.11874555555656297
142,2016-01-06 09:31:00,6653.614000000001,6729.388000000001,6783.079000000002,6618.5109999999995,10850.0,14659358320.0,-0.06544265243733917,-0.14793811859265674,-0.1480888009429687
143,2016-01-07 09:31:00,6667.825,6288.999,6667.825,6288.999,2509.0,3301419920.0,0.0016629037466850797,-0.06802720114918134,-0.11245175901602145
144,2016-01-08 09:31:00,6442.6709999999985,6299.4569999999985,6487.694,6061.6759999999995,13008.0,16540913600.0,-0.07551603257233126,-0.11219427325244037,-0.09935046782603621
145,2016-01-11 09:31:00,6177.972,5823.7469999999985,6267.851,5815.069,14507.0,17812453280.0,0.01879614619247695,-0.03734657429314813,-0.023535363057495047
146,2016-01-12 09:31:00,5902.831,5933.2109999999975,6035.026999999999,5836.477,14991.0,17971162440.0,-0.03360001860712488,-0.01706209335889074,-0.10982973637714849
147,2016-01-13 09:31:00,5955.718000000003,5733.855,6042.769,5685.644,15281.0,18220527080.0,0.022205130754091258,-0.00017684437433472476,-0.09937014451882711
148,2016-01-14 09:31:00,5543.1759999999995,5861.1759999999995,5900.613,5517.913000000001,18386.0,21081901920.0,-0.04580684831849429,-0.047667225826352855,-0.13941127173113377
149,2016-01-15 09:31:00,5782.409000000002,5592.694,5836.569,5540.161,18882.0,21682994280.0,0.002423876578979573,0.01446690986490583,-0.06772854012753048
150,2016-01-18 09:31:00,5468.374,5606.25,5716.78,5447.48,14821.0,16735856600.0,0.040263634336677824,0.0143470234113714,-0.07192526198439238
151,2016-01-19 09:31:00,5617.2119999999995,5831.978,5868.94,5602.808000000001,14029.0,16214344760.0,-0.01699886385030971,-0.09437792803745142,-0.07520227271090536
152,2016-01-20 09:31:00,5781.898,5732.8409999999985,5865.366,5700.016,13256.0,15478951240.0,-0.026348367240605245,-0.09921084502430794,-0.05483232484556933
153,2016-01-21 09:31:00,5741.986,5581.79,5885.893,5558.5019999999995,15706.0,18191707800.0,0.01644866610890057,-0.09633612156673757,-0.004919747966153781
154,2016-01-22 09:31:00,5674.793000000002,5673.603,5730.073,5515.4519999999975,15119.0,17175161240.0,0.00230541333258616,-0.08102329331114612,-0.03445130017027975
155,2016-01-25 09:31:00,5694.525,5686.683000000001,5798.001,5640.035,12620.0,14526305520.0,-0.07123924438904027,-0.08505204176142764,-0.033256997093033175
156,2016-01-26 09:31:00,5630.249,5281.568,5639.797,5255.118,15040.0,16680649920.0,-0.02224471974989247,0.02117401498948786,0.08275118298202344
157,2016-01-27 09:31:00,5317.026999999999,5164.081,5330.398,5006.643,17504.0,18289973840.0,-0.02324111492441738,0.04926626828665158,0.11655665354590705
158,2016-01-28 09:31:00,5130.383,5044.062,5224.431,5022.779,14559.0,15147309240.0,0.033672663024364405,0.10116192069011098,0.13506039378580195
159,2016-01-29 09:31:00,5052.4090000000015,5213.9090000000015,5302.238,5042.775,16449.0,17245397400.0,-0.0020886440480647503,0.050678099675310555,0.09691653613440497
160,2016-02-01 09:31:00,5218.522,5203.019,5270.882,5096.986,14065.0,14814217800.0,0.03659048717677168,0.05660982594912674,0.12021309166851006
161,2016-02-02 09:31:00,5190.56,5393.4,5418.719,5190.56,14631.0,15835945320.0,0.004653094522935525,0.060300367115363254,0.06409407794712063
162,2016-02-03 09:31:00,5342.75,5418.496,5443.9209999999985,5278.97,14202.0,15397598880.0,0.02506839536284651,0.06413089536284632,0.06435678830435648
163,2016-02-04 09:31:00,5427.839,5554.329000000002,5577.14,5427.839,15091.0,16873188360.0,-0.013717048449957157,0.03078427655257675,-0.0558719154014825
164,2016-02-05 09:31:00,5536.995,5478.14,5565.214,5474.3319999999985,10993.0,12324869960.0,0.003545181393684602,0.04400818525996059,-0.03254389263509159
165,2016-02-15 09:31:00,5387.107,5497.561,5516.108,5315.7069999999985,13383.0,14722040440.0,0.040211104524351816,0.06019560310472228,-0.09701229326968817
166,2016-02-16 09:31:00,5525.975,5718.624,5745.82,5517.717,14819.0,16989399240.0,0.008282586860056125,0.00357795861382043,-0.10793208296261478
167,2016-02-17 09:31:00,5696.121,5765.989000000001,5784.565,5663.321999999999,14788.0,17140320760.0,-0.007054123759168078,0.00021227928114345507,-0.05387245795994433
168,2016-02-18 09:31:00,5777.941999999999,5725.315,5828.61,5722.429,16369.0,19108010560.0,-0.0010640462577166032,-0.08406821284069055,-0.04576866076364357
169,2016-02-19 09:31:00,5692.031,5719.223000000001,5773.87,5684.775,16112.0,18680270280.0,0.019105217614350568,-0.07332517021980103,-0.07189210842102174
170,2016-02-22 09:31:00,5770.521,5828.49,5880.1330000000025,5765.472,13132.0,15300213840.0,-0.015339307436402867,-0.1482819735471795,-0.06575665395325371
171,2016-02-23 09:31:00,5759.3830000000025,5739.085,5781.16,5655.772,12526.0,14503495360.0,0.004901129709701534,-0.1111124857011179,-0.04024439435903068
172,2016-02-24 09:31:00,5720.448,5767.2130000000025,5810.231,5611.038000000001,15359.0,17736056520.0,-0.09072232983245128,-0.054073258608621264,-0.07215408898544275
173,2016-02-25 09:31:00,5749.875,5243.998000000001,5769.0869999999995,5184.916,17979.0,20084427760.0,0.010652559364057394,0.0418148519507441,-0.0023014882919484944
174,2016-02-26 09:31:00,5311.7519999999995,5299.86,5373.021,5216.6359999999995,15850.0,17079117680.0,-0.06332808791175619,0.0015464559441192623,-0.010589713690550279
175,2016-02-29 09:31:00,5286.736999999999,4964.23,5286.736999999999,4925.36,18527.0,18992174480.0,0.02763187845849211,0.09689277088289634,0.09798014999305042
